光伏用户编号,综合倍率,时间,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96
f3,120,2023-6-28 0:00,0.0017075760515428543,0.0017075760515428543,0.0017075760515428543,0.0017075760515428543,0.001854564140152543,0.001854564140152543,0.0019305446870051125,0.001854564140152543,0.0018374556832799884,0.0018374556832799884,0.0018374556832799884,0.0018374556832799884,0.0017614100109733767,0.0017614100109733767,0.0017614100109733767,0.0017614100109733767,0.0018007006128757058,0.0018007006128757058,0.0018007006128757058,0.0018007006128757058,0.0029700299272793843,0.0031160987785366825,0.005955636370774289,0.012685424033725351,0.07977915829389644,0.09027347516494162,0.13610745855988307,0.18903806775451626,0.3321695078685683,0.41474335965931314,0.5394000046685214,0.620652603654115,0.7066124139823614,0.8307733919407798,0.855468752554809,0.9053711529121001,1.0148098515335338,1.0392465619897349,1.0714070211770035,1.2180598736684762,1.4887921471594305,1.5015988099586723,1.5918551318131333,1.6055919766730784,1.7147023969813486,1.7481330571267062,1.7492728857325814,1.7492728857325814,1.7397736242961506,1.7397736242961506,1.7387084948826745,1.7393543907016453,1.733417965805992,1.6781197954007963,1.5738180873777987,1.4822729951501528,1.404498608237224,1.324339471286413,1.2699896272728102,1.158720337303473,1.0542715850900537,0.9292912617205933,0.8277060980548697,0.771286271751637,0.6289201135005171,0.5438245562318011,0.4062047695621755,0.3417256528716505,0.22191076863178386,0.1751839127383178,0.1326770171545661,0.1244059023921684,0.0597981796918194,0.04942102037435766,0.03339946985114007,0.029263688355711692,0.0018076825409642503,0.0018076825409642503,0.0018076825409642503,0.0018076825409642503,0.001883728213270862,0.001883728213270862,0.0019597087601234313,0.001883728213270862,0.0018076825409642503,0.0018076825409642503,0.0018076825409642503,0.0018076825409642503,0.0017614100109733767,0.0017614100109733767,0.0017614100109733767,0.0017614100109733767,0.0018374556832799884,0.0018374556832799884,0.0018374556832799884,0.0018374556832799884
f3,120,2023-6-29 0:00,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0016845310635013595,0.0017605767358079717,0.0017605767358079717,0.0017605767358079717,0.0017605767358079717,0.0017529857385220084,0.0017529857385220084,0.0017529857385220084,0.0017529857385220084,0.0027934624062391396,0.002939531257496437,0.005943228888595882,0.01267301655154693,0.11496208922847279,0.12159322029453598,0.1699795138329814,0.21545687406956598,0.3167400730763969,0.38451954781496195,0.4491079169561106,0.5162501764463471,0.6331867791092772,0.7531502532510204,0.7861904226686378,0.9304002469375686,1.1557634676571542,1.178720629653591,1.1898879624389498,1.1998335766278192,1.2513657906608575,1.2504332075982576,1.344918540910258,1.3980320704604454,1.5203486291743302,1.5316760529624955,1.530845039526486,1.530845039526486,1.4387390978381116,1.3593251371989574,1.371058046976099,1.3767580581613115,1.3613385617017577,1.336294470492611,1.2116840801534372,1.1078857890366636,1.1905482792066657,1.1923593474247736,1.1170044421557528,1.0657769655986193,0.9633100597849307,0.957138090913347,0.9175106064090289,0.8497792385698684,0.6944526844846413,0.6674446748680796,0.5371917151982631,0.3770534582375478,0.22784002853299432,0.19240178799628768,0.148722393535837,0.1442060525157421,0.05437529205554302,0.04461001044544501,0.02970996779939509,0.025574186303966705,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001730803593492233,0.001774793224358288,0.001774793224358288,0.001774793224358288,0.001774793224358288
f3,120,2023-6-30 0:00,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.0019583390934074575,0.0019583390934074575,0.0019583390934074575,0.0019583390934074575,0.0018873966771043803,0.0018873966771043803,0.0018873966771043803,0.0018873966771043803,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.001963412781564679,0.001963412781564679,0.001963412781564679,0.001963412781564679,0.0030913951802893987,0.0032374640315466986,0.006241161662646142,0.012970949325597189,0.12573365158134986,0.1378589091448899,0.18676136303570223,0.24460501488126662,0.31033686044966213,0.3778828944095711,0.42531378089627936,0.4829278937068585,0.6068473630643076,0.7604342173449758,0.7970446937169472,0.9267485731827808,1.1948569929724473,1.212906752625682,1.2301873102323013,1.2494836547320953,1.3895726685230663,1.3987214310562828,1.4874304527669293,1.520789295363257,1.684798972215745,1.6829776738905078,1.6829776738905078,1.6844774175798751,1.67637482614892,1.678922000890816,1.676357127787973,1.6785281188321726,1.670323368832096,1.6439582741879926,1.5545667248008894,1.4759793616041466,1.4212152434444054,1.3230646315499754,1.23624234673765,1.2068974441239515,1.0500110472250954,0.9889394905114826,0.8633635043703803,0.8026062866438765,0.6754569048621334,0.6143309319583633,0.5569758818105437,0.484890901105867,0.34943243529496043,0.28390153794509765,0.22547791806906112,0.20698715554847036,0.06443746824097475,0.04744502276725754,0.03028498206158297,0.026149200566154534,0.00202377421783231,0.00202377421783231,0.00202377421783231,0.00202377421783231,0.0019528318015292327,0.0019528318015292327,0.0019528318015292327,0.0019528318015292327,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.0018651849642282912,0.0019114574942191648,0.0019114574942191648,0.0019114574942191648,0.0019114574942191648
f3,120,2023-7-1 0:00,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0024223352275590812,0.0024223352275590812,0.0024223352275590812,0.0024223352275590812,0.003550317626283801,0.003696386477541102,0.006794174454426484,0.01352396211737752,0.1162723267453936,0.12500063508110124,0.17490421050237395,0.23202736931943696,0.35499181774174915,0.4505337846449702,0.5188676765776027,0.5807154197468599,0.680162913318024,0.7523870343116101,0.783424592699863,0.8111094308098652,1.020113141550165,1.2264055448288413,1.2397244650407226,1.2752531643537128,1.2808035112589913,1.2721238958461374,1.3219304789484438,1.338842088135843,1.4837414006873522,1.525759509813683,1.525759509813683,1.524259766124316,1.5288786877344653,1.5288786877344653,1.528198199072864,1.506075768706288,1.4874402928710377,1.4333857001726806,1.317321290566368,1.2331979325434337,1.1414338651588394,1.077516111944247,1.006690268635002,0.96956772635136,0.9308002711664123,0.9008148344358069,0.8716279099006815,0.8379516564674969,0.7423870580307287,0.7113728633494335,0.5651481669950833,0.4061239988987317,0.29500853287099177,0.2313203720170793,0.17191974356158998,0.16208011898863345,0.05358092404644041,0.040832999839806594,0.03213361253987852,0.029325582338721,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.0023241074102226924,0.002402768406085293,0.002402768406085293,0.002402768406085293,0.002402768406085293,0.0022778348802318187,0.0022778348802318187,0.0022778348802318187,0.0022778348802318187,0.002365481717532762,0.002365481717532762,0.002365481717532762,0.002365481717532762,0.0023267227337786796,0.0023267227337786796,0.0023267227337786796,0.0023267227337786796
f3,120,2023-7-2 0:00,0.0023390649289952285,0.0023390649289952285,0.0023390649289952285,0.0023390649289952285,0.0023879527825420893,0.0023879527825420893,0.0023879527825420893,0.0023879527825420893,0.0024805457257266942,0.0024805457257266942,0.0024805457257266942,0.0024805457257266942,0.002385337458986102,0.002385337458986102,0.002385337458986102,0.002385337458986102,0.0023728482390193337,0.0023728482390193337,0.0023728482390193337,0.0023728482390193337,0.0035526104596131512,0.0036986793108704464,0.006796467287755833,0.013445331148609317,0.085151687851761,0.08858743681314786,0.12963426883661183,0.1787997234460573,0.28038419627433286,0.3510858369614552,0.4354798142317404,0.504335341307784,0.615671869688267,0.728570592736689,0.769130501420161,0.8864532330616574,1.128534944613034,1.1394567273748146,1.1462906438168043,1.1545156049749303,1.1946064619533805,1.1691617416503857,1.1721606172705579,1.1783287104287818,1.242726372916689,1.3150680305426594,1.3174525413320533,1.3174525413320533,1.3322878786592798,1.3352196941530496,1.3341545647395738,1.3182845671451164,1.184209872347135,1.1894395912317737,1.1431527609821976,0.9902061578741221,0.9406971637381998,0.8805503056683728,0.8336713118568312,0.8330186272632208,0.8137326450740573,0.795575778840592,0.723963544382488,0.6244332060650525,0.5475563924453513,0.4742002343189973,0.34986614068382005,0.28896579237542,0.16193847136234943,0.1385836229620023,0.09699634434950952,0.09308770844956689,0.01726260518534168,0.01286468235666737,0.012412288748369393,0.013208270121383545,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.0024613831312927156,0.002385337458986102,0.002385337458986102,0.002385337458986102,0.002385337458986102,0.002385337458986102,0.002385337458986102,0.002385337458986102,0.002385337458986102
f3,120,2023-7-3 0:00,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0018215442259387497,0.0018215442259387497,0.0018215442259387497,0.0018215442259387497,0.002949526624663468,0.0030955954759207672,0.006099293107020209,0.012829080769971262,0.10708924313693123,0.11432881123267602,0.16209212371203985,0.2145669458826489,0.2702794748144168,0.32164011906439943,0.37296024071465617,0.43797169336244485,0.5695781518525547,0.7396750460887356,0.786036949586957,0.8537596661023465,1.203143126697533,1.2290376888621084,1.2402064270235162,1.258650187396406,1.264426754312127,1.2453140440790607,1.379353215922973,1.381447715669639,1.4076862071609737,1.414402930215016,1.346346863119117,1.3477859679894162,1.3663857177900318,1.369217825453488,1.4118539476501455,1.4267867409046049,1.4159605707024527,1.375380831161897,1.168504789857681,1.0806704577933082,1.0938649278267643,1.0203578449202628,0.9843391846828334,0.9138087053334517,0.8780953399356497,0.8578972117230319,0.7846330679562384,0.7457710359671986,0.6356139685992928,0.5973068370496998,0.5260860613809977,0.5093567795724342,0.3966472809903432,0.31451632224370907,0.24267479850373316,0.20691651600099878,0.08071862199150223,0.06513736652133818,0.04773808161135259,0.03705737833590766,0.001816470537781528,0.001816470537781528,0.001816470537781528,0.001816470537781528,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017993620809089743,0.0017530895509181006,0.0017530895509181006,0.0017530895509181006,0.0017530895509181006,0.0016992555914875779,0.0016992555914875779,0.0016992555914875779,0.0016992555914875779
f3,120,2023-7-4 0:00,0.0019982066566136747,0.0019982066566136747,0.0019982066566136747,0.0019982066566136747,0.0020571438720477344,0.0020571438720477344,0.0020571438720477344,0.0020571438720477344,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.0020032803447708964,0.0020032803447708964,0.0020032803447708964,0.0020032803447708964,0.0031312627434956185,0.0032773315947529124,0.00628102922585236,0.013010816888803416,0.09935703160815787,0.10459901882262972,0.1498610918458248,0.19855014964026163,0.2321377919906034,0.2910963350499795,0.34533659532547595,0.3810909928250528,0.4900663727253572,0.5903507286690743,0.6408764244744402,0.7010263574689742,0.8832678559264872,1.0403082523926566,1.1113819319708027,1.0884714983360095,1.0175551304316286,1.0162940647351748,1.0446986922464128,1.0487609881279865,1.0696646620016754,1.0551869789407247,1.0551869789407247,1.0551869789407247,1.0575694542876344,1.0578166790870187,1.0436559107599561,1.0493413607887634,1.0301665394672648,0.9552770246699627,0.8689304083402615,0.8222281415057671,0.7947166058242752,0.8092202825805737,0.7490651705602087,0.7545406826046541,0.765846238973929,0.7498023103064885,0.6692854997245866,0.5996476650080445,0.5255605432904678,0.4922809991032005,0.39828780177230994,0.38176671455217165,0.26426754361365073,0.2129428205399162,0.16627051718716918,0.1523471034472523,0.08659460100072365,0.0782906104022133,0.057061415766683686,0.043912455004929414,0.0020002607941750996,0.0020002607941750996,0.0020002607941750996,0.0020002607941750996,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.0020224725070511905,0.0020224725070511905,0.0020224725070511905,0.0020224725070511905,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.001981098199741121,0.0019348256697502473,0.0019348256697502473,0.0019348256697502473,0.0019348256697502473
f3,120,2023-7-5 0:00,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0022582365612006713,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0022044381593778763,0.0022044381593778763,0.0022044381593778763,0.0022044381593778763,0.003332420558102601,0.0034784894093598993,0.006576277386245275,0.01330606504919633,0.13411842274865854,0.1492137873595857,0.20000934727109157,0.26415148549353545,0.32203222244170643,0.3922573096200962,0.5119075521958621,0.6068284141337951,0.8353839586842348,0.9799245952042546,1.045937960875198,1.184121522905393,1.5347981873297494,1.571311319896136,1.5972894816347136,1.6473341875804695,1.7034361194031231,1.7019033909431611,1.753952145892657,1.753952145892657,1.8328843571706477,1.8502657120973436,1.8614835043596787,1.8679365731788158,1.8345657706223042,1.8345657706223042,1.8335006412088282,1.794444865466715,1.8033177916670964,1.7532716305181277,1.6534974481794382,1.5838632767810228,1.4942451505273129,1.4171991366566723,1.3888701167525785,1.3328534516560255,1.2682563131281117,1.2383368359762004,1.1616006768063079,1.0973824847143128,0.9672458309909154,0.8816055250688557,0.7730373408220901,0.6392296221200604,0.47111070900109847,0.37522600226676733,0.30174401945834495,0.2636442955183782,0.08064877998838271,0.07269713075315712,0.04950004636570291,0.036621439412171906,0.002328217117907203,0.002328217117907203,0.002328217117907203,0.002328217117907203,0.0021284220549175783,0.0021284220549175783,0.002204402601770148,0.0021284220549175783,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017,0.0021822560143481017
f3,120,2023-7-6 0:00,0.0024929189033233066,0.0024929189033233066,0.0024929189033233066,0.0024929189033233066,0.002568964575629919,0.002568964575629919,0.0026449451224824887,0.002568964575629919,0.002464050649091365,0.002464050649091365,0.002464050649091365,0.002464050649091365,0.0025400963213979776,0.0025400963213979776,0.0025400963213979776,0.0025400963213979776,0.0024862327941211405,0.0024862327941211405,0.0024862327941211405,0.0024862327941211405,0.003614215192845865,0.0037602840441031634,0.006763981675202608,0.013493769338153666,0.12046377820059029,0.12683534449972197,0.1734326659528917,0.2201696247090761,0.4161818433268842,0.535158297152782,0.7195391417503276,0.7469005546468537,0.9618565884598012,1.1586156214782635,1.2470431251352443,1.3351333910723802,1.4882794934081283,1.521975636804742,1.549510084984164,1.5441263205703235,1.5456040603175905,1.5732107728879348,1.6015982246168317,1.6155570396274384,1.632887949470887,1.6689587001996256,1.6855444328168818,1.689138676252915,1.6179577463361845,1.5931262901271759,1.55760376833305,1.5362091539018434,1.5096191220115494,1.4850829982149638,1.4137278101897746,1.355491715689161,1.2379240544928816,1.188788662764714,1.1423478584044773,1.0828113214875177,1.0839226501945427,0.9932554693741331,0.8467142360790665,0.7800319582495445,0.6124561313678779,0.5518253804774298,0.4557430460612649,0.368346375042987,0.25145841213581066,0.22773159336211526,0.19334219761469046,0.17653143323298132,0.07769628193254378,0.0719587488827929,0.05179313405207782,0.040588643153476475,0.0027176953160176023,0.0027176953160176023,0.0027176953160176023,0.0027176953160176023,0.0025179002530279766,0.0025179002530279766,0.002593880799880546,0.0025179002530279766,0.0024956885401518874,0.0024956885401518874,0.0024956885401518874,0.0024956885401518874,0.0024956885401518874,0.0024956885401518874,0.0024956885401518874,0.0024956885401518874,0.0024929189033233066,0.0024929189033233066,0.0024929189033233066,0.0024929189033233066
f3,120,2023-7-7 0:00,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.0027542593634015317,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002678278816548962,0.002700460961578737,0.002700460961578737,0.002700460961578737,0.002700460961578737,0.0038284433603034563,0.003974512211560753,0.006978209842660199,0.01370799750561125,0.12381630960980758,0.1336358340220194,0.18255018975376974,0.23670283738063302,0.37245025960280614,0.4651054840430833,0.6092661098050114,0.6886389228040545,0.8472465776130644,0.9974176245476298,1.084377204933585,1.2595969767910895,1.4678342190213634,1.4832295329080558,1.4981275396310838,1.4944064148145277,1.5171537462513947,1.5224512936406767,1.5538846296099147,1.5660082315386938,1.5801254546598944,1.5780480340381586,1.620781215312148,1.643425624355132,1.4935686359193399,1.508132507521667,1.5070673781081914,1.5222281807437306,1.5111541142719258,1.4551974592752324,1.383750324047413,1.2781130641119112,1.2962525607858368,1.2280864756732521,1.1876641092503846,1.1710725657638343,1.0857491217242647,1.0605072936236157,1.0251697220447205,0.9559436581855253,0.8754203439246787,0.834392110112062,0.6977199513545551,0.63627460453791,0.4425135135009737,0.3392483033327506,0.27139149747136215,0.2565614479233907,0.1124377508886962,0.08001915688555539,0.06417897702966703,0.04427500577212348,0.0025259508195487716,0.0025259508195487716,0.0025259508195487716,0.0025259508195487716,0.002596893235851847,0.002596893235851847,0.0026728737827044166,0.002596893235851847,0.0025797847789792933,0.0025797847789792933,0.0025797847789792933,0.0025797847789792933,0.002548146887918771,0.002548146887918771,0.002548146887918771,0.002548146887918771,0.002624192560225385,0.002624192560225385,0.002624192560225385,0.002624192560225385
f3,120,2023-7-8 0:00,0.002709020594521267,0.002709020594521267,0.002709020594521267,0.002709020594521267,0.002709020594521267,0.002709020594521267,0.0027850011413738367,0.002709020594521267,0.00271652548997164,0.00271652548997164,0.00271652548997164,0.00271652548997164,0.00271652548997164,0.00271652548997164,0.00271652548997164,0.00271652548997164,0.0027387076350014155,0.0027387076350014155,0.0027387076350014155,0.0027387076350014155,0.003866690033726139,0.004012758884983437,0.007110546861868815,0.013840334524819859,0.1304469670514348,0.14550840039281132,0.1977983096435439,0.262729571664565,0.3956195942139196,0.5096910808449826,0.7131644358012054,0.8202243690679967,0.8740061824893697,1.035852510681887,1.1272691419354433,1.220886227357759,1.5509383815287843,1.58578550763859,1.5932107528259805,1.5808822971048768,1.6643918714547614,1.716413767179124,1.8197817258967983,1.8906915744197816,1.9651998467400686,2.029487227368547,2.029487227368547,2.029487227368547,1.9789037295513834,1.9789037295513834,1.9778386001379074,1.942689466412744,1.9547070802737794,1.9320702375907268,1.807107816052836,1.7319038446702137,1.6716053049380006,1.5934861881375917,1.564072158667773,1.5252421170415287,1.5100219773152643,1.4384341868626942,1.3838083362076607,1.291746742099843,1.0766165399324232,0.9855619740474334,0.8734805187695937,0.7547167828807894,0.5339752433747972,0.44439693366299016,0.34387908266479794,0.2870419028393554,0.1195116047903682,0.08594930308118522,0.06677349910656212,0.04571577151962962,0.0027248497694501825,0.0027248497694501825,0.0027248497694501825,0.0027248497694501825,0.002595997122763635,0.002595997122763635,0.0026719776696162044,0.002595997122763635,0.0026624392336480674,0.0026624392336480674,0.0026624392336480674,0.0026624392336480674,0.002586393561341454,0.002586393561341454,0.002586393561341454,0.002586393561341454,0.0026720427950702483,0.0026720427950702483,0.0026720427950702483,0.0026720427950702483
f3,120,2023-7-9 0:00,0.0023097894742759965,0.0023097894742759965,0.0023097894742759965,0.0023097894742759965,0.0022875777613999074,0.0022875777613999074,0.002363558308252477,0.0022875777613999074,0.0022875777613999074,0.0022875777613999074,0.0022875777613999074,0.0022875777613999074,0.0022875777613999074,0.0022875777613999074,0.0022875777613999074,0.0022875777613999074,0.0023172648018800557,0.0023172648018800557,0.0023172648018800557,0.0023172648018800557,0.0034263771922683297,0.0035724460435256292,0.006576143674625073,0.013305931337576125,0.13174734579218914,0.14696529711604323,0.1991702792895011,0.2637291938436055,0.3237182027790094,0.3988116278448521,0.515298412049165,0.6524186513294938,0.9710170809405267,1.1196783996049267,1.2415543784111476,1.4646430650241313,1.6380570874485365,1.6616271464011398,1.7273791831174086,1.799544618344196,1.9539597934686184,2.0127848844963556,2.120333363038198,2.1239276064742314,2.0087099848881937,2.0728280275827395,2.065989004623858,2.065989004623858,1.9744315412682596,1.9744315412682596,1.973366411854784,1.9316183078819336,2.0572576223002064,2.0071321454197943,1.8940182634138336,1.816196764110321,1.7414962739032804,1.6261352156800142,1.58192734181944,1.5297943413151314,1.4772334960790738,1.4033512114052453,1.3708923589013782,1.287857355310708,1.0609017243765275,0.9716127770618752,0.8340795984268663,0.7475325234695345,0.547780031724254,0.4764335920746408,0.3513529681412302,0.33553752957955313,0.1151921438955711,0.07761201863718345,0.06177183878129509,0.04105761050758871,0.002103611873339198,0.002103611873339198,0.002103611873339198,0.002103611873339198,0.0021574458327697204,0.0021574458327697204,0.00223342637962229,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204,0.0021574458327697204
f3,120,2023-7-10 0:00,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.0023774079871003184,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.002301427440247749,0.0022697756258470017,0.0022697756258470017,0.0022697756258470017,0.0022697756258470017,0.00345733532798873,0.0036034041792460296,0.006607101810345473,0.013336889473296525,0.13083580093570865,0.14623670311813322,0.19888684246319274,0.26238411537203143,0.45813355121798544,0.5953779090828718,0.7790012987043994,0.8493509391085359,1.1176739204498671,1.3165154989067296,1.4435328729510213,1.57014358106518,1.6345741602463355,1.683622535027134,1.7086398379841656,1.7722515175634077,1.8559003629368,1.9203939655218585,2.0240879444638633,2.0416951290883394,2.106478193639448,2.142769682266597,2.142769682266597,2.142769682266597,2.16557567030058,2.16557567030058,2.1645105408871044,2.1493085038475677,2.1314862177260783,2.0731873965488696,1.943974032595318,1.8714477689468283,1.8296769731737335,1.718185584388061,1.6741827084439562,1.5961343107379937,1.5392806477204297,1.4432206327095873,1.382796077920299,1.3027361032423956,1.098173024946277,0.9921864033792235,0.8873270631094321,0.795026746119752,0.5669467334351525,0.4633989627900362,0.3548897423792929,0.30666412511749974,0.11267594663036416,0.08105746856356819,0.06463520116544377,0.044162651654461586,0.002171295511617562,0.002171295511617562,0.002171295511617562,0.002171295511617562,0.002171295511617562,0.002171295511617562,0.0022472760584701314,0.002171295511617562,0.002171295511617562,0.002171295511617562,0.002171295511617562,0.002171295511617562,0.0021174615521870393,0.0021174615521870393,0.0021174615521870393,0.0021174615521870393,0.002263278956462958,0.002263278956462958,0.002263278956462958,0.002263278956462958
f3,120,2023-7-11 0:00,0.0026322761053014627,0.0026322761053014627,0.0026322761053014627,0.0026322761053014627,0.002456123943573453,0.002456123943573453,0.0025321044904260226,0.002456123943573453,0.0025270663598765293,0.0025270663598765293,0.0025270663598765293,0.0025270663598765293,0.0025099579030039756,0.0025099579030039756,0.0025099579030039756,0.0025099579030039756,0.002754146823899466,0.002754146823899466,0.002754146823899466,0.002754146823899466,0.0036772309036310308,0.0038232997548883294,0.006921087731773706,0.013650875394724751,0.14514829616502328,0.15978932561112905,0.21016242370008006,0.27619791067218663,0.4033959480756144,0.4679628881305466,0.5250178125668511,0.5877862154884806,0.7853439953342426,1.0157634190170728,1.0857940335235168,1.2971601719941797,1.6029777420731897,1.63884731887065,1.6610791588509473,1.7218096812175816,1.8544998812141247,1.8848461179774227,1.9460412129620699,1.998696286019098,2.051213232877911,2.080602996684255,2.080602996684255,2.080602996684255,2.104945173507671,2.104945173507671,2.104745164583749,2.078943291755744,2.0614293927714478,2.0143815882944884,1.9293479174884807,1.8651502242087725,1.7788847422430916,1.6716697049763296,1.6176922611140534,1.5771623981145746,1.516280167514527,1.4655778072771073,1.365474289999939,1.2675155441352188,1.04270729258539,0.9860749628591743,0.8404336436505078,0.7701601807398187,0.5272730551064788,0.41349774586661675,0.32793058563604893,0.2923633146826292,0.08543868068467735,0.07803346487620313,0.0585562866124728,0.04395843701530687,0.0025099579030039756,0.0025099579030039756,0.0025099579030039756,0.0025099579030039756,0.0025321696158800665,0.0025321696158800665,0.002608150162732636,0.0025321696158800665,0.0025099579030039756,0.0025099579030039756,0.0025099579030039756,0.0025099579030039756,0.002511128587337745,0.002511128587337745,0.002511128587337745,0.002511128587337745,0.0024572946279072224,0.0024572946279072224,0.0024572946279072224,0.0024572946279072224
f3,120,2023-7-12 0:00,0.0022361813796488677,0.0022361813796488677,0.0022361813796488677,0.0022361813796488677,0.002261162729353538,0.002261162729353538,0.0023371432762061073,0.002261162729353538,0.002332105145656614,0.002332105145656614,0.002332105145656614,0.002332105145656614,0.0022361813796488677,0.0022361813796488677,0.0022361813796488677,0.0022361813796488677,0.0022623038458409934,0.0022623038458409934,0.0022623038458409934,0.0022623038458409934,0.0033789211316796455,0.003524989982936945,0.006528687614036389,0.01325847527698744,0.1309263372285238,0.14615215350117547,0.1982907772403377,0.26270617132222523,0.4078788450592674,0.5186212122484836,0.6417863890572509,0.7896965532555937,1.0377390844075005,1.2084344172139194,1.3767242723392612,1.5339068373988682,1.6938420634773015,1.7360665129740642,1.8023542782933093,1.899504216317705,2.095362072637988,2.137269757833051,2.216243647616353,2.216243647616353,2.2340269989210872,2.2474890868862674,2.2474890868862674,2.2474890868862674,2.240123290142899,2.240123290142899,2.239058160729423,2.2234495915725763,2.179612634114089,2.137234026021118,2.028416189314383,1.9652913832648442,1.8290195045466642,1.714136359505626,1.6754152438504566,1.594781572627513,1.5703445294860239,1.461410491706369,1.4022773359436493,1.2801692901360773,1.0965095160734728,1.0169024763610428,0.9021594998503042,0.8086641030173314,0.5735243681694692,0.46825777771972915,0.35917393167675005,0.31390628105387325,0.11074531542342383,0.07955932763898806,0.06313706024086364,0.042991410220595924,0.002396260988137828,0.002396260988137828,0.002396260988137828,0.002396260988137828,0.00205498512841674,0.00205498512841674,0.0021309656752693095,0.00205498512841674,0.0021060494510186808,0.0021060494510186808,0.0021060494510186808,0.0021060494510186808,0.002109989772181031,0.002109989772181031,0.002109989772181031,0.002109989772181031,0.00205498512841674,0.00205498512841674,0.00205498512841674,0.00205498512841674
